index,Domain,level1,prompts,level2,level3,user_group,extracted_occupations,extracted_Demographics,extracted_Country,user_case,model_modality,paper_content,url,tone
104,Culture,Literary And Publishing Arts,Visualize advice on creating a biography that challenges colonial representations and celebrates ancestral wisdom.,Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Poland'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
105,Culture,Literary And Publishing Arts,Illustrate an image offering advice on visually countering racialized stereotypes in biographical works.,Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Ukraine'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
106,Culture,Literary And Publishing Arts,"Create visuals that celebrate the rich, diverse history of racialized communities, guiding their representation.",Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Iraq'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
107,Culture,Literary And Publishing Arts,Show me advice on how to visually represent systemic injustice and the fight for liberation in a historical memoir from a racialized perspective.,Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Luxembourg'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
108,Culture,Literary And Publishing Arts,Generate imagery that advises on highlighting overlooked women's contributions in historical accounts.,Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Croatia'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
109,Culture,Literary And Publishing Arts,Depict a visual guide for portraying the complexities of women's experiences and agency in biography.,Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Ukraine'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
110,Culture,Literary And Publishing Arts,Visualize advice on representing female solidarity and empowerment through historical narratives in a memoir.,Non-fiction,"Biography, History, Memoir",Literary Professionals,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Syria'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
111,Culture,Literary And Publishing Arts,"A thoughtful memoirist, pen in hand over a half-written manuscript, looking earnestly at a trusted editor or literary agent, seeking specific advice on how to ethically shape deeply personal trauma into a publishable narrative while protecting loved ones, a scene of quiet, intense consultation in a cozy study.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['USA'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],emotional
112,Culture,Literary And Publishing Arts,"An image depicting a survivor, seated at a communal writing workshop table, looking intently at an empathetic facilitator, seeking guidance on finding their unique voice and structure to write a healing memoir from a difficult past, surrounded by supportive but indistinct fellow writers.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Poland'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],emotional
113,Culture,Literary And Publishing Arts,"A vibrant scene where an indigenous elder, surrounded by sacred cultural artifacts and listening attentively, is in conversation with a respectful younger scribe, seeking advice on how to respectfully and accurately document their ancestral history into a comprehensive biography for future generations, challenging colonial narratives.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Canada'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
114,Culture,Literary And Publishing Arts,"A determined racialized author, surrounded by a mood board of historical photographs and research notes, on a video call with a literary mentor, animatedly seeking publishing advice for their groundbreaking historical non-fiction book that re-examines the impact of systemic racism on a specific community through generations.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Poland'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],curious
115,Culture,Literary And Publishing Arts,"An ambitious woman writer, sketching out a timeline for a biographical project on a pioneering female scientist from the early 20th century, seeking critical advice from an experienced female editor on navigating patriarchal archives and securing funding to bring this overlooked history to light.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Poland'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
116,Culture,Literary And Publishing Arts,"A focused memoirist, surrounded by scattered notes and coffee cups, deep in thought, seeking digital advice from an online writing community forum on how to structure a fragmented memoir about a complex family history, visualized by a glowing screen displaying supportive comments.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['India'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],curious
117,Culture,Literary And Publishing Arts,"An image of a young scholar from a Southeast Asian diaspora, holding an old, faded photograph, in a bustling archive, seeking expert advice on how to unearth and write a collective history and biography of their community's resistance during colonial rule, ensuring authenticity and local perspectives.",Non-fiction,"Biography, History, Memoir",Writers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Norway'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
118,Culture,Literary And Publishing Arts,Show me an artistic representation of advice for a memoirist on how to ethically write about living family members while maintaining narrative integrity.,Non-fiction,"Biography, History, Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Moldova'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
119,Culture,Literary And Publishing Arts,Illustrate common pitfalls in structuring a non-chronological memoir and offer visual advice on how to resolve them effectively.,Non-fiction,"Biography, History, Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['Ukraine'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
120,Culture,Literary And Publishing Arts,"Visualize guidance for a survivor writing their memoir, depicting methods for self-care and emotional resilience during the writing process.",Non-fiction,"Biography, History, Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['USA'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
121,Culture,Literary And Publishing Arts,Create an image illustrating advice on how a survivor can transform a painful personal history into a compelling and empowering narrative for a wide audience.,Non-fiction,"Biography, History, Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['United States'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
122,Culture,Literary And Publishing Arts,"Generate an image representing advice for an author from a colonized population on how to authentically reconstruct pre-colonial history for a non-fiction book, challenging dominant narratives.",Non-fiction,"Biography, History, Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['USA'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
123,Culture,Literary And Publishing Arts,"Show me visual guidance for writing a powerful biography of an ancestor from a colonized background, focusing on reclaiming their story and challenging historical erasure.",Non-fiction,"Biography, History, Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized Populations', 'Racialized', 'Women']",['United States'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ' Occupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
